tweet,date,city,user_location,place,coordinates,id,link
Donald Trump y sus asesores: entre la negación y la resignación https://t.co/x3mGbgMCDm,2020-11-10 14:39:32,Bogota,"Bogotá, Colombia",,,1326172644354498561,https://twitter.com/i/web/status/1326172644354498561
@BluRadioCo @realDonaldTrump Claro he ganara Donald Trump  PRESIDENTE real y con mayoría de votos legales no como los votos de los muertos. La verdad y la justicia van de la mano tarde pero a tiempo llegará la verdad.,2020-11-10 14:28:43,Bogota,Bogota,,,1326169922322489345,https://twitter.com/i/web/status/1326169922322489345
"De 1 a Donald Trump, pasando por @petrogustavo, ¿qué tan delirantes amanecen? https://t.co/boJWG7wWPs",2020-11-10 13:55:23,Bogota,Bogotá,,,1326161536583340032,https://twitter.com/i/web/status/1326161536583340032
"Exorcismo contrasa
tanás y su angeles
 https://t.co/7hMiI7R1NW

Mundo entero  protejamos al Presidente DONALD TRUMP,a los hijos de DIOS y la creación,de los demonios con la oración. https://t.co/e91SeacxoC",2020-11-10 13:40:03,Bogota,COLOMBIA RISARALDA PEREIRA,,,1326157677152538624,https://twitter.com/i/web/status/1326157677152538624
"https://t.co/7hMiI7zqWo

exorcismo con
tra satanás y sus angeles

Mundo entero  protejamos al Presidente DONALD TRUMP,a los hijos de DIOS y la creación,de los demonios con la oración. https://t.co/LDDsYWWWIa",2020-11-10 13:37:36,Bogota,COLOMBIA RISARALDA PEREIRA,,,1326157058207576066,https://twitter.com/i/web/status/1326157058207576066
"Si Trump fuera colombiano hubiera dicho: ""Si me olvidaron digan de una vez, me amarro una piedra en la nuca y me tiro al río Magdalena""
https://t.co/KHsqhDu9U2",2020-11-10 12:15:34,Bogota,Pereira Colombia,,,1326136416410103809,https://twitter.com/i/web/status/1326136416410103809
¿Donald Trump podría ir a la cárcel después de elecciones en EE. UU.? https://t.co/rw3PNILRtx,2020-11-10 11:43:02,Bogota,Bogota,,,1326128226284998657,https://twitter.com/i/web/status/1326128226284998657
"Colombia llegó a un millón 149 mil casos de covid. Hay un millón 47 mil recuperados y 32 mil fallecidos. 

El presidente Donald Trump criticó a su propio Gobierno y a Pfizer por no anunciar antes la vacuna,",2020-11-10 11:00:11,Bogota,Bogotá - Colombia,,,1326117446143578113,https://twitter.com/i/web/status/1326117446143578113
"Francisco Santos demandará por injuria y calumnia a Juan Manuel Santos quien aseguró que el embajador buscó ayudar a la campaña de Donald Trump. 

Congresistas piden la salida de Francisco Santos de la embajada de EEUU.",2020-11-10 10:56:42,Bogota,Bogotá - Colombia,,,1326116567814459392,https://twitter.com/i/web/status/1326116567814459392
"Por qué aborrecemos a Donald Trump 
x @jcamagi 
https://t.co/JfZdoQDoJa vía @TheObjective_es",2020-11-10 10:32:25,Bogota,Bogota,,,1326110457363533824,https://twitter.com/i/web/status/1326110457363533824
Donald Trump tiene derecho a solicitar recuentos de votos «en virtud de la ley» https://t.co/5JJj1Sdt86,2020-11-10 10:15:54,Bogota,,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1326106300481204224,https://twitter.com/i/web/status/1326106300481204224
"@CNNEE Estos con el traidor del Mexicano López Obrador, tenían, a Donald Trump USA 🇺🇸 Presidente, contra la pared, la cola pisada. Por esta razón, Trump careaba simulando atacar nunca lo hizo con Venezuela 🇻🇪, quería utilizar al Presidente Colombiano para hacerlo pero todo fue una farsa",2020-11-10 08:32:06,Bogota,"Bogota, Colombia",,,1326080177965850624,https://twitter.com/i/web/status/1326080177965850624
#Elecciones2020 | El humor y la comedia también estuvieron presentes en la celebración del triunfo de Joe Biden en las elecciones. Jim Carrey imitó a Joe Biden y le envió un mensaje a Donald Trump. Le mostramos ► https://t.co/viFOdjojLP https://t.co/dPvLFkIUUq,2020-11-10 07:15:20,Bogota,"Bogotá, Colombia",,,1326060861094584320,https://twitter.com/i/web/status/1326060861094584320
"""Donald Trump | Los abogados aseguran tener pruebas y testigos del «fraude electoral» [subtítulos]"" en YouTube https://t.co/fEfnqRo5bI",2020-11-10 06:21:54,Bogota,Manizales,,,1326047413656752128,https://twitter.com/i/web/status/1326047413656752128
"Continua el plan del señor Donald Trump.
Y ahora el turno es para la traición del Zionista de Joachim Netanjahu saludando al putrido de Joe Biden.
Tic tac reloj...⏰⏰⏳💥💥💥✡️✡️
@Dianasc47344743 @ricardopuentesm @bivillamizar @GiuseppeNoc https://t.co/6TqY46OKB4",2020-11-10 04:30:03,Bogota,Paratebueno,,,1326019265821085700,https://twitter.com/i/web/status/1326019265821085700
Fotografías de bolsas y cajas llenas de sobres del correo con votos han circulado en redes sociales ¿Cuál es la historia detrás? Le contamos ► https://t.co/MwGER3bHiy https://t.co/0oh5dKLJ6J,2020-11-10 04:01:11,Bogota,"Bogotá, Colombia",,,1326012000401551361,https://twitter.com/i/web/status/1326012000401551361
"Presidente. Donald Trump despidió secretario de Defensa, Mark Esper, reemplazado por el director del Centro Nacional de Contraterrorismo, Christopher Miller. Presidente electo. Joe Biden debe usar tapabocas para evitar el covid-19 comprometer el diálogo de paz seguridad interna.",2020-11-10 03:54:14,Bogota,Armenia quindio Colombia,,,1326010250818965504,https://twitter.com/i/web/status/1326010250818965504
"@RafaelCumsille Presidente. Donald Trump despidió secretario de Defensa, Mark Esper, reemplazado por el director del Centro Nacional de Contraterrorismo, Christopher Miller. Presidente electo. Joe Biden debe usar tapabocas para evitar el covid-19 comprometer el diálogo de paz seguridad interna.",2020-11-10 03:53:47,Bogota,Armenia quindio Colombia,,,1326010138726195200,https://twitter.com/i/web/status/1326010138726195200
"“Cuando se ganan las elecciones hay que aceptarlo con humildad; cuando se pierde, hay que hacerlo con dignidad, y eso es lo que le ha faltado a Donald Trump”, @JuanManSantos",2020-11-10 03:05:16,Bogota,Bogotá - Colombia,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325997927165210627,https://twitter.com/i/web/status/1325997927165210627
